EncuestaHogar_id,DEPARTAMENTO,Estrato,IdTamanoHogar,TamanoHogar,Personas,PersonasMenor4,PersonasDesde4,Autos,Motos,Otros,Vehiculos,EspaciosEstacionamiento,AutoECH,MotoECH,ZonaIMM,Ponderacion
5149,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,275.7143675915
5151,1,2,4,5 o mas Personas,9,1,8,0,0,0,0,0,2,2,Oeste,831.5978411489
5173,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,891.4822231858
5182,1,1,2,2 Personas,2,0,2,0,1,0,1,0,2,1,Este,190.2349841656
5185,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,121.1624943074
5211,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,524.7466996097
5219,1,2,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,668.031605809
5222,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,2,2,Centro,115.7052793503
5241,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,213.3461730701
6786,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,417.9843390761
6791,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Oeste,430.8227985389
6829,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,434.3118523213
6915,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,406.199384953
6917,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,160.3978581399
6918,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,53.0163070625
6919,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,854.0176778808
6920,1,2,2,2 Personas,2,0,2,0,1,0,1,1,2,1,Oeste,126.5211374638
6921,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,126.5211374638
6922,1,3,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Oeste,72.803218973
6971,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,100.6544778758
6949,1,2,1,1 Persona,1,0,1,0,1,0,1,1,2,1,Oeste,105.6872017696
6952,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,466.9668788116
6953,1,4,4,5 o mas Personas,6,0,6,2,0,0,2,2,1,2,Centro,504.4807978074
6954,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,151.401588937
6855,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,323.97432443
6955,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,288.7276460092
6956,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,686.6933843383
6957,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,491.131983625
6958,1,4,3,3 o 4 Personas,3,1,2,1,0,0,1,1,1,2,Centro,374.1957970476
6959,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,1,2,2,Este,363.9797550099
6960,1,3,2,2 Personas,2,0,2,1,0,0,1,2,2,2,Este,254.8112664057
6964,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,113.5256827709
6965,1,1,4,5 o mas Personas,6,1,5,1,1,0,2,0,2,1,Oeste,447.2997967184
6966,1,1,4,5 o mas Personas,6,0,6,0,0,0,0,1,2,2,Este,71.5679674749
6967,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,908.7187073058
6968,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,956.4149154803
6969,1,1,4,5 o mas Personas,5,0,5,1,0,0,1,0,1,2,Este,173.5598069575
6970,1,1,4,5 o mas Personas,6,2,4,0,0,0,0,0,2,2,Este,286.2718698998
6972,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Este,162.2944524567
6973,1,3,2,2 Personas,2,0,2,0,1,0,1,1,2,1,Oeste,83.723701819
6974,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Oeste,702.5510630899
6975,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,Este,162.2944524567
3476,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,112.8449894082
3521,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,1,2,2,Centro,1344.8743490195
3535,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,163.5875706846
3540,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,91.7564435969
3544,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Este,256.9662163897
3556,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,0,2,2,Centro,687.4831891579
3567,1,4,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Centro,159.8983622732
4472,1,3,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Centro,589.7373884864
4520,1,4,3,3 o 4 Personas,4,1,3,0,0,0,0,1,2,2,Centro,146.9417484154
4531,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,954.161617653
4539,1,2,2,2 Personas,2,0,2,0,1,0,1,1,2,2,Este,404.8676398842
4545,1,4,3,3 o 4 Personas,4,1,3,1,0,0,1,2,1,2,Este,139.207972183
4558,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,322.0943292027
4577,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,254.8112664057
4586,1,3,3,3 o 4 Personas,3,0,3,0,1,0,1,0,2,1,Este,425.6712389099
4596,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,1728.7406575175
4600,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,1738.4004287529
4605,1,1,3,3 o 4 Personas,3,0,3,1,0,0,1,4,1,2,Centro,239.6653302942
4615,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,332.9870936985
4619,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,2,2,2,Oeste,819.5828157112
4623,3,5,3,3 o 4 Personas,3,0,3,1,0,0,1,1,2,1,,476.6025038881
4648,1,2,4,5 o mas Personas,5,2,3,0,0,0,0,0,2,2,Oeste,1024.5882829713
4654,3,5,2,2 Personas,2,0,2,1,0,0,1,1,1,2,,1056.3194212568
4665,1,4,3,3 o 4 Personas,4,1,3,1,0,0,1,1,1,2,Este,464.0265739434
4674,1,4,3,3 o 4 Personas,4,0,4,2,0,0,2,2,1,2,Este,79.9156877347
4687,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,45.9523945986
4689,3,5,4,5 o mas Personas,5,0,5,1,1,0,2,0,1,1,,407.229984123
4717,1,1,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Oeste,413.2738627822
4747,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,225.3149670641
4928,1,2,1,1 Persona,1,0,1,0,0,0,0,2,2,2,Este,603.926867255
5252,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,2,2,Oeste,157.1802660268
5380,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,514.0956991665
5388,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,288.7276460092
5413,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,305.7735196868
5419,1,4,4,5 o mas Personas,5,0,5,1,0,0,1,0,1,2,Centro,544.4158525016
5480,3,5,4,5 o mas Personas,10,1,9,1,1,0,2,2,1,2,,477.0765420692
5513,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Centro,519.442849849
5528,1,3,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Centro,305.7735196868
5533,3,5,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,283.6413260782
5580,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,600.6265565276
6845,1,4,4,5 o mas Personas,5,0,5,2,0,0,2,2,1,2,Este,148.4770506823
6846,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Este,195.6682608714
6847,1,3,2,2 Personas,2,0,2,2,0,0,2,0,1,2,Este,484.1414061707
6848,1,3,3,3 o 4 Personas,3,0,3,1,1,0,2,2,1,1,Este,546.9978239131
6849,1,3,3,3 o 4 Personas,4,2,2,1,0,0,1,0,1,2,Este,407.9066922337
6850,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,366.0361378065
6851,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,214.9386198966
6852,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Este,531.4634985032
6853,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,432.1432504888
6854,1,4,3,3 o 4 Personas,3,0,3,1,1,0,2,2,1,1,Este,155.0943106184
6938,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,144.972393282
6939,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,226.7973023737
6940,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,891.4822231858
6941,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,227.0513655418
6942,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,265.8759610602
6943,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,Oeste,208.1304184134
6944,1,4,1,1 Persona,1,0,1,1,0,0,1,0,2,2,Centro,524.7466996097
6945,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,697.399643445
6976,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,1,2,2,Este,208.1304184134
6978,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,245.3813560269
6980,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,566.1814380516
6981,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,1,1,Oeste,254.482335472
6982,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,181.1780601765
6983,1,3,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Oeste,72.803218973
6984,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,198.3123135805
6985,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,479.9611839936
6652,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,1,Oeste,142.0744933114
6987,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,744.801120164
4342,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Oeste,233.8954723348
4401,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,159.0489211876
5319,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Centro,716.3880061899
6370,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,185.6482083813
6375,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,243.8907835597
6378,3,5,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,1,,344.5792173348
6398,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,109.7758698015
6400,3,5,1,1 Persona,1,0,1,0,0,0,0,0,1,1,,246.2568754443
6598,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,249.4087522412
6606,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,266.8203557337
6610,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,382.0638099368
6617,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,260.1498468404
6621,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,0,1,2,Este,209.7510452599
6627,1,2,4,5 o mas Personas,5,0,5,0,0,1,1,0,1,2,Oeste,768.4412122285
6637,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,154.5671253875
6645,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,1437.0767179593
6654,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,1,2,2,Este,546.9978239131
6664,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,908.5235230367
6683,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,142.0628903314
6710,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Oeste,342.1751291733
6723,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Este,595.500769894
6744,1,4,1,1 Persona,1,0,1,2,0,0,2,2,1,2,Este,45.9523945986
6748,1,1,3,3 o 4 Personas,4,0,4,0,2,0,2,2,2,1,Oeste,195.539741627
6761,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,1009.0403185509
6879,1,4,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Centro,164.5392193691
6880,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,854.0176778808
6881,1,4,2,2 Personas,2,0,2,2,1,0,3,3,1,2,Centro,213.3461730701
6882,1,2,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Oeste,182.5812590138
6883,1,4,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Centro,188.2565843233
6884,3,5,4,5 o mas Personas,5,0,5,0,1,0,1,1,2,2,,344.5792173348
6885,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,,193.6197672045
6886,1,1,2,2 Personas,2,0,2,0,1,0,1,1,2,2,Oeste,364.8769368423
6887,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,82.2553118666
6888,1,2,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,83.5039507261
6889,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,1,Centro,369.2721681391
6891,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,,446.8148473951
6893,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,Este,162.2944524567
6894,1,3,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Este,433.1144091694
6988,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,257.5100191269
6989,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,140.3372834009
6990,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,185.6482083813
6991,1,4,1,1 Persona,1,0,1,1,0,0,1,2,1,2,Centro,1311.8667490243
6992,1,3,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Oeste,571.2578585228
6993,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,150.9541491433
6994,1,3,2,2 Personas,2,0,2,0,0,1,1,1,1,2,Oeste,251.171105457
6995,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,1,1,2,Oeste,94.5936086466
6996,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,198.3123135805
6997,1,3,2,2 Personas,2,0,2,0,1,0,1,1,2,1,Oeste,212.9494154962
6998,1,3,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,216.5219397341
6999,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,462.6861292498
7000,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,,178.725938958
7001,1,3,2,2 Personas,2,0,2,1,0,0,1,1,2,2,Oeste,212.9494154962
7002,1,4,2,2 Personas,2,0,2,0,0,0,0,0,1,2,Centro,130.6201059613
7003,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Este,252.0771693579
7004,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,1,2,Centro,216.639671975
7005,3,5,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,,344.5792173348
7006,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,198.3123135805
7007,3,5,3,3 o 4 Personas,3,1,2,0,1,0,1,3,2,1,,521.2839886276
7008,1,2,4,5 o mas Personas,5,0,5,1,0,0,1,1,1,1,Oeste,307.3764848914
7010,1,2,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,1,Oeste,182.5812590138
7029,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,1,2,2,Este,388.6563485699
7030,3,5,4,5 o mas Personas,5,1,4,0,0,0,0,0,2,2,,208.8358892938
7031,1,4,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,326.5502649032
7032,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Este,174.7888262525
7037,3,5,4,5 o mas Personas,5,2,3,0,0,0,0,2,2,2,,240.1612726879
7038,1,2,2,2 Personas,2,0,2,2,0,0,2,0,1,1,Oeste,172.0687469508
7040,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,226.4725752206
7041,3,5,4,5 o mas Personas,5,0,5,0,0,0,0,1,2,2,,240.1612726879
7042,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,497.2607265898
7043,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,339.7088628309
7044,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,115.6221541513
7045,3,5,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,,228.372033113
7046,1,3,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,155.3939770593
7047,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,,238.301251944
7048,1,2,2,2 Personas,2,0,2,0,0,0,0,1,2,1,Oeste,293.5290389161
7049,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,179.095909414
3185,3,10,1,1 Persona,1,0,1,0,1,0,1,1,2,2,,111.9349433838
3191,3,9,1,1 Persona,1,0,1,0,0,0,0,1,2,2,,201.4828980908
3193,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,0,1,2,Centro,710.0382294979
3219,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,1,2,2,Este,1182.4710853515
3230,3,9,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,1182.9194261429
3277,3,9,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,,558.600840123
3294,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,0,1,2,Este,1190.6456392696
3304,3,9,1,1 Persona,1,0,1,0,0,0,0,1,2,2,,156.7089207373
3310,1,3,1,1 Persona,1,0,1,0,0,0,0,2,2,2,Este,310.7879541186
3312,1,1,2,2 Personas,2,0,2,1,0,0,1,3,2,2,Este,367.9955431401
3355,1,4,1,1 Persona,1,0,1,1,0,0,1,6,1,2,Este,80.0461067201
3800,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,220.146779187
3815,1,4,3,3 o 4 Personas,4,0,4,2,0,0,2,1,1,2,Centro,175.2989279342
3844,3,9,2,2 Personas,2,0,2,0,0,0,0,0,2,1,,176.0532368761
3847,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,220.146779187
3854,1,2,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Oeste,145.94899292
3857,1,3,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Centro,1243.1518164745
3861,3,5,4,5 o mas Personas,6,1,5,1,1,0,2,0,1,1,,493.527457313
4141,3,5,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,,377.3103155781
4145,1,1,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,302.7351540558
4153,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,2,2,2,Oeste,471.5407980804
4312,1,2,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,1212.4294681827
4322,1,1,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Este,242.9433153548
4349,1,2,1,1 Persona,1,0,1,0,1,0,1,1,2,1,Este,392.5524637158
4356,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,65.4907322537
4368,1,1,1,1 Persona,1,0,1,0,1,0,1,0,2,2,Este,426.1886709942
4370,1,1,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Este,122.9861563352
4376,1,1,3,3 o 4 Personas,3,0,3,1,1,0,2,1,1,2,Este,264.8932597988
4386,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,889.2845150389
4398,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,88.8802794872
4408,1,3,3,3 o 4 Personas,3,0,3,0,1,0,1,1,2,1,Centro,425.6712389099
4414,1,1,3,3 o 4 Personas,3,1,2,1,1,0,2,1,2,2,Este,179.7489977206
4420,1,2,3,3 o 4 Personas,4,0,4,1,0,0,1,0,2,1,Este,135.2453770472
4429,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,510.8655724692
4433,1,2,3,3 o 4 Personas,4,1,3,0,0,1,1,1,2,2,Oeste,229.9171409803
4444,1,3,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,211.1293350218
6274,1,4,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Este,568.6791389342
6285,1,1,3,3 o 4 Personas,3,0,3,2,0,0,2,1,1,2,Este,198.6699448491
6298,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,417.9843390761
6303,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Este,206.7924141579
6316,1,4,3,3 o 4 Personas,3,1,2,1,0,0,1,1,1,2,Este,135.3997949843
6338,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,71.1520948623
6340,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,1,Oeste,79.5244605938
7039,1,2,4,5 o mas Personas,5,2,3,0,0,0,0,1,2,2,Oeste,1058.741225737
7050,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,0,1,2,Oeste,193.2999828866
7051,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,Este,186.6515715531
7052,3,5,3,3 o 4 Personas,4,1,3,1,0,0,1,0,1,2,,525.7419671746
7054,1,1,4,5 o mas Personas,5,1,4,0,0,0,0,0,2,2,Este,260.3397104363
7055,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,105.6872017696
7056,3,5,4,5 o mas Personas,7,0,7,0,0,0,0,3,1,1,,320.7928472534
7057,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,346.3065774465
7058,1,3,3,3 o 4 Personas,4,0,4,0,1,0,1,4,2,1,Centro,323.1170989042
7059,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,177.7605589744
7060,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Oeste,215.4113992695
7061,1,1,2,2 Personas,2,0,2,0,2,0,2,0,2,1,Este,159.0489211876
7062,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,130.4455072476
7063,1,2,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,293.5290389161
7064,1,4,2,2 Personas,2,0,2,0,0,0,0,2,2,2,Centro,289.9766352341
7165,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,120.785373451
7065,3,5,2,2 Personas,2,0,2,0,2,0,2,0,2,1,,215.1761784042
7066,3,5,1,1 Persona,1,0,1,0,1,0,1,2,2,1,,171.6335798551
7067,3,10,1,1 Persona,1,0,1,0,0,0,0,2,2,2,,649.2226716258
7068,1,4,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Centro,708.61407484
7069,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,344.2996303444
7070,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,197.447063243
7071,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,256.63134688
7072,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,559.6747169188
7073,1,2,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Oeste,291.8979858399
7074,3,10,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,78.3544603686
7075,1,4,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Centro,182.8681483458
7076,1,3,3,3 o 4 Personas,3,1,2,1,0,0,1,1,1,2,Oeste,514.0956991665
7077,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,137.4966378316
7078,3,5,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,,503.8360518757
7120,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,343.3796647181
7121,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,357.9839772761
7162,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,129.55211619
7163,1,2,4,5 o mas Personas,5,0,5,1,0,0,1,1,1,2,Oeste,330.1451134019
7164,1,1,4,5 o mas Personas,5,1,4,0,1,0,1,2,2,1,Oeste,549.6060553654
7166,1,1,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Oeste,853.2643270998
7167,1,2,4,5 o mas Personas,7,0,7,0,1,0,1,0,2,1,Este,391.3401605407
7168,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,2,2,1,Oeste,151.3675770279
7170,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,79.5244605938
7209,3,5,3,3 o 4 Personas,4,0,4,0,1,0,1,1,2,2,,503.8360518757
7210,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,111.0270900671
7211,1,4,3,3 o 4 Personas,3,1,2,1,0,0,1,0,1,2,Centro,594.528190704
7213,1,4,4,5 o mas Personas,5,0,5,2,0,0,2,2,1,2,Este,139.5938083337
7214,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,1905.814631008
7215,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,344.2996303444
7217,1,2,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,231.5052991144
7218,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,2,2,1,,208.513595451
7220,3,5,4,5 o mas Personas,5,2,3,0,0,0,0,0,2,1,,297.5911422437
7229,1,3,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Centro,353.2726385136
7230,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,309.4136806354
7231,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,385.8570605571
7273,3,5,3,3 o 4 Personas,3,0,3,0,0,1,1,1,1,1,,248.2304707751
7423,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,476.6025038881
7424,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,1,1,2,Centro,319.4204254403
7425,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,130.4455072476
7429,3,5,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,146.7110307301
7430,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,250.5118521784
7432,3,5,3,3 o 4 Personas,3,0,3,0,3,0,3,3,2,1,,148.938282465
7433,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,485.8411678611
7434,1,2,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Oeste,362.356120353
7435,1,1,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Oeste,613.4533900673
7436,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,324.3350549709
7439,1,4,3,3 o 4 Personas,4,0,4,2,0,0,2,1,1,2,Centro,523.3188583917
7440,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,1,2,Centro,419.5020905199
