EncuestaPersona_id,EncuestaHogar_ID,zonaimm,ZatHogar,MZatHogar,DptoHogar,estrato,Anillo,Idpersonaech,PARENTESCO,FECHAVIAJES,LUGAR4MANANAENUM,zat4am,Edad,Edad052009,NacimientoAnio,sexo,TamanoHogar,PersonasenHogar,Vehiculosenhogar,TipousuarioModo,Preescolar,PrimariaComun,PrimariaEspecial,CicloBasicoLiceo,BachillerSecundario,BachillerTecnilogico,Tecnico,Profesorado,Universitario,Terciario,Posgrado,EstudioPrincipal,AsistenciaInstitutoEducativo,Jubilado,Pensionista,Rentista,Estudiante,QuehaceresEnCasa,¿Se movió?,Ponderacion
7383,7032,Este,49,11,1,4,Montevideo,2,2,21/09/2009 00:00:00.000000,1,49,63,63,1957,2,3 o 4 Personas,3,1,,0,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,174.7888262525
7385,7032,Este,49,11,1,4,Montevideo,3,3,21/09/2009 00:00:00.000000,1,49,31,31,1978,1,3 o 4 Personas,3,1,,0,0,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,#N/D,174.7888262525
7389,7034,Este,93,9,1,1,Montevideo,1,1,28/09/2009 00:00:00.000000,1,93,28,28,1980,1,3 o 4 Personas,4,2,5,1,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,97.7698708135
7392,7035,,154,21,16,5,Primer Anillo,1,1,07/08/0009 00:00:00.000000,1,154,38,38,1970,1,5 o mas Personas,5,1,12,1,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,209.9780886265
7394,7035,,154,21,16,5,Primer Anillo,3,5,07/08/0009 00:00:00.000000,1,154,19,19,1990,1,5 o mas Personas,5,1,5,3,6,0,3,1,0,0,0,0,0,0,,2,2,2,2,2,2,SI,209.9780886265
7396,7035,,154,21,16,5,Primer Anillo,5,12,,1,154,0,0,2008,1,5 o mas Personas,5,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,209.9780886265
7397,7036,Oeste,130,6,1,3,Montevideo,1,1,02/10/0009 00:00:00.000000,1,130,50,50,1959,1,3 o 4 Personas,3,0,5,0,6,0,3,3,0,0,0,0,2,0,DIBUJO TECNICO,2,2,2,2,2,2,SI,351.6414582299
7399,7036,Oeste,130,6,1,3,Montevideo,3,3,02/10/0009 00:00:00.000000,1,130,4,4,2004,1,3 o 4 Personas,3,0,12,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,351.6414582299
7401,7037,,156,14,3,5,Primer Anillo,2,2,10/08/2009 00:00:00.000000,1,156,23,23,1986,1,5 o mas Personas,5,0,,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,#N/D,240.1612726879
7408,7038,Oeste,150,8,1,2,Montevideo,1,1,14/08/2009 00:00:00.000000,1,150,63,74,1946,1,2 Personas,2,2,1,1,6,0,0,0,0,3,0,0,0,0,MECANICA AUTOMOTRIZ,2,1,2,2,2,1,SI,172.0687469508
7410,7041,,156,14,3,5,Primer Anillo,5,3,10/08/2009 00:00:00.000000,1,156,10,10,1999,1,5 o mas Personas,5,0,5,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,240.1612726879
7411,7039,Oeste,150,8,1,2,Montevideo,8888,1,26/08/2009 00:00:00.000000,1,150,57,78,1952,1,5 o mas Personas,5,0,,,,,,,,,,,,,,,,,,,,#N/D,1058.741225737
7412,7041,,156,14,3,5,Primer Anillo,1,3,10/08/2009 00:00:00.000000,3,53,35,35,1974,1,5 o mas Personas,5,0,5,1,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,240.1612726879
7414,7039,Oeste,150,8,1,2,Montevideo,8888,11,,1,150,3,,2006,1,5 o mas Personas,5,0,,,,,,,,,,,,,,,,,,,,#N/D,1058.741225737
7415,7039,Oeste,150,8,1,2,Montevideo,8888,11,,1,150,0,,2008,1,5 o mas Personas,5,0,,,,,,,,,,,,,,,,,,,,#N/D,1058.741225737
7417,7040,Oeste,150,8,1,2,Montevideo,1,1,26/08/2009 00:00:00.000000,1,150,76,76,1930,1,1 Persona,1,0,5,0,4,0,0,0,0,0,0,0,0,0,,2,1,2,2,2,1,SI,226.4725752206
7420,7045,,156,14,3,5,Primer Anillo,1,1,14/08/2009 00:00:00.000000,1,156,63,63,1945,1,3 o 4 Personas,3,1,1,0,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,228.372033113
7422,7043,Oeste,149,8,1,2,Montevideo,1,1,24/08/2009 00:00:00.000000,1,149,75,75,1934,1,1 Persona,1,0,5,0,6,0,3,3,0,0,0,3,0,0,LICENCIATURA EN FILOSOFIA,2,1,2,2,2,1,SI,339.7088628309
7427,7046,Centro,24,4,1,3,Montevideo,1,1,24/09/2009 00:00:00.000000,1,24,56,56,1953,1,1 Persona,1,0,5,1,6,0,3,1,3,0,0,0,0,0,ELECTROTECNIA,2,2,2,2,2,1,SI,155.3939770593
7428,7048,Oeste,32,4,1,2,Montevideo,1,1,25/09/2009 00:00:00.000000,1,32,63,63,1946,1,2 Personas,2,0,1,0,2,0,0,0,0,0,0,0,0,0,,2,1,2,2,2,1,SI,293.5290389161
7430,7048,Oeste,32,4,1,2,Montevideo,2,4,25/09/2009 00:00:00.000000,1,32,26,26,1983,1,2 Personas,2,0,12,0,6,0,0,0,0,1,0,0,0,0,MECANICA AUTOMOTRIZ,2,2,2,2,2,1,SI,293.5290389161
7431,7050,Oeste,32,4,1,3,Montevideo,2,1,21/09/2009 00:00:00.000000,1,32,60,81,1949,1,3 o 4 Personas,3,1,1,0,6,0,3,0,0,1,0,0,0,0,AUXILIAR CONTABLE,2,2,2,2,2,1,SI,193.2999828866
7433,7050,Oeste,32,4,1,3,Montevideo,1,7,21/09/2009 00:00:00.000000,1,32,81,60,1927,1,3 o 4 Personas,3,1,,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,#N/D,193.2999828866
7434,7056,,158,24,3,5,Primer Anillo,1,1,02/10/2009 00:00:00.000000,1,158,58,58,1951,1,5 o mas Personas,7,0,1,0,4,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,SI,320.7928472534
7436,7056,,158,24,3,5,Primer Anillo,3,3,02/10/2009 00:00:00.000000,1,158,27,27,1981,1,5 o mas Personas,7,0,9,0,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,SI,320.7928472534
7437,7056,,158,24,3,5,Primer Anillo,4,3,02/10/2009 00:00:00.000000,1,158,26,26,1982,1,5 o mas Personas,7,0,2,0,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,SI,320.7928472534
7438,7056,,158,24,3,5,Primer Anillo,5,3,02/10/2009 00:00:00.000000,1,158,17,17,1993,1,5 o mas Personas,7,0,12,1,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,320.7928472534
7439,7052,,156,14,3,5,Primer Anillo,1,1,21/08/2009 00:00:00.000000,1,156,48,48,1960,1,3 o 4 Personas,4,1,12,1,6,0,3,1,0,2,0,0,0,0,TECNICO EN ABASTECIMIENTOS,2,2,2,1,2,2,SI,525.7419671746
7444,7052,,156,14,3,5,Primer Anillo,4,3,,1,156,3,3,2006,1,3 o 4 Personas,4,1,,9,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,#N/D,525.7419671746
7446,7051,Este,100,9,1,1,Montevideo,2,4,28/09/2009 00:00:00.000000,1,100,28,28,1980,1,3 o 4 Personas,4,0,,1,6,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,#N/D,186.6515715531
7448,7051,Este,100,9,1,1,Montevideo,4,4,28/09/2009 00:00:00.000000,1,100,4,4,2005,1,3 o 4 Personas,4,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,186.6515715531
7450,7054,Este,92,9,1,1,Montevideo,1,1,28/09/2009 00:00:00.000000,1,92,34,34,1975,1,5 o mas Personas,5,0,5,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,260.3397104363
7454,7054,Este,92,9,1,1,Montevideo,4,3,28/09/2009 00:00:00.000000,1,92,8,8,2000,1,5 o mas Personas,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,260.3397104363
7456,7058,Centro,32,4,1,3,Montevideo,1,2,22/09/2009 00:00:00.000000,1,32,37,24,1971,1,3 o 4 Personas,4,1,9,3,6,0,3,0,0,2,0,0,0,0,TORNERO MECANICO,2,2,2,2,2,2,SI,323.1170989042
7457,7058,Centro,32,4,1,3,Montevideo,4,3,,1,32,0,9,2000,1,3 o 4 Personas,4,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,323.1170989042
7461,7062,Centro,39,2,1,4,Montevideo,1,1,31/08/2009 00:00:00.000000,1,39,84,84,1924,1,1 Persona,1,1,12,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,SI,130.4455072476
7465,7060,Oeste,32,4,1,3,Montevideo,2,1,22/09/2009 00:00:00.000000,1,32,41,41,1968,1,3 o 4 Personas,4,1,,1,6,0,3,0,0,3,0,0,0,0,TEC. EN ELECTROTECNIA,2,2,2,2,2,2,#N/D,215.4113992695
7468,7061,Este,93,9,1,1,Montevideo,2,1,28/09/2009 00:00:00.000000,1,93,27,32,1981,1,2 Personas,2,2,9,0,6,0,3,1,0,2,0,0,0,0,ELECTROTECNIA,2,2,2,2,2,1,SI,159.0489211876
7470,7064,Centro,36,2,1,4,Montevideo,1,1,31/08/2009 00:00:00.000000,1,36,91,91,1917,1,2 Personas,2,0,2,0,6,0,2,0,0,2,0,0,0,0,IDONEO EN COMERCIO,2,1,2,1,2,2,SI,289.9766352341
7472,7063,Oeste,32,4,1,2,Montevideo,1,1,22/09/2009 00:00:00.000000,1,32,37,37,1972,1,2 Personas,2,1,1,0,6,0,3,3,0,0,0,6,0,0,AGRONOMIA,2,2,2,2,2,1,SI,293.5290389161
7473,7065,,161,26,3,5,Primer Anillo,1,1,14/10/2009 00:00:00.000000,3,132,43,43,1965,1,2 Personas,2,2,9,1,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,215.1761784042
7476,7077,Centro,44,2,1,3,Montevideo,1,1,11/09/2009 00:00:00.000000,1,44,46,46,1963,1,3 o 4 Personas,4,1,7,3,6,0,3,3,0,0,0,1,0,0,RELACIONES INTERNACIONALES,2,2,2,2,2,2,SI,137.4966378316
7478,7077,Centro,44,2,1,3,Montevideo,3,3,11/09/2009 00:00:00.000000,6,85,24,24,1984,1,3 o 4 Personas,4,1,1,3,6,0,3,3,0,0,0,2,0,0,CIENCIAS COMUNICACION,1,2,2,2,1,2,SI,137.4966378316
7479,7077,Centro,44,2,1,3,Montevideo,4,3,11/09/2009 00:00:00.000000,1,44,13,13,1995,1,3 o 4 Personas,4,1,5,3,6,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,137.4966378316
7480,7066,,156,14,3,5,Primer Anillo,1,1,07/08/2009 00:00:00.000000,1,156,69,69,1939,1,1 Persona,1,1,12,0,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,171.6335798551
7482,7069,Centro,27,4,1,2,Montevideo,1,4,29/09/2009 00:00:00.000000,1,27,89,89,1969,1,3 o 4 Personas,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,SI,344.2996303444
7485,7069,Centro,27,4,1,2,Montevideo,2,1,29/09/2009 00:00:00.000000,1,27,49,49,1929,1,3 o 4 Personas,3,0,12,0,6,0,3,3,0,0,0,0,0,0,0,2,2,2,1,2,1,SI,344.2996303444
7486,7072,,159,16,3,5,Primer Anillo,1,1,31/08/2009 00:00:00.000000,1,159,50,50,1958,1,1 Persona,1,0,5,0,6,0,3,0,3,0,0,0,0,0,ELECTRICIDAD INDUSTRIAL,2,2,2,2,2,1,SI,559.6747169188
7487,7069,Centro,27,4,1,2,Montevideo,3,4,29/09/2009 00:00:00.000000,1,27,46,46,1968,1,3 o 4 Personas,3,0,5,0,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,344.2996303444
7495,7078,,156,14,3,5,Primer Anillo,2,2,13/08/2009 00:00:00.000000,1,156,49,49,1960,1,3 o 4 Personas,4,1,12,0,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,503.8360518757
7497,7071,Centro,32,4,1,3,Montevideo,1,1,29/09/2009 00:00:00.000000,1,32,35,35,1973,1,2 Personas,2,1,1,2,6,0,3,3,0,0,0,3,0,0,FACULTAD QUMICA,2,2,2,2,2,2,SI,256.63134688
7499,7078,,156,14,3,5,Primer Anillo,4,3,13/08/2009 00:00:00.000000,1,156,23,23,1986,1,3 o 4 Personas,4,1,,3,6,0,3,3,0,0,0,2,0,0,INGENIERIA QUIMICA,1,2,2,2,1,2,#N/D,503.8360518757
7507,7078,,156,14,3,5,Primer Anillo,3,3,13/08/2009 00:00:00.000000,1,156,21,21,1987,1,3 o 4 Personas,4,1,5,3,6,0,3,3,0,0,0,2,0,0,INGENIERIA CIVIL,1,2,2,2,1,2,SI,503.8360518757
7511,7081,Oeste,132,6,1,2,Montevideo,1,1,09/10/2009 00:00:00.000000,1,132,42,42,1960,1,2 Personas,2,1,9,0,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,334.0158029045
7523,7089,Este,50,11,1,4,Montevideo,1,1,23/09/2009 00:00:00.000000,1,50,65,65,1943,1,5 o mas Personas,5,1,5,0,6,0,3,3,0,2,0,0,0,0,ELECTRICISTA,2,2,2,2,2,2,SI,368.0200401526
7525,7087,,156,14,3,5,Primer Anillo,3,4,21/08/2009 00:00:00.000000,1,156,36,16,1972,1,3 o 4 Personas,3,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,496.4609415501
7529,7084,,154,21,16,5,Primer Anillo,1,1,10/08/0009 00:00:00.000000,1,154,74,74,1935,1,2 Personas,2,0,,0,6,0,0,0,0,0,0,0,0,0,,2,1,2,1,2,2,#N/D,893.6364547264
7532,7089,Este,50,11,1,4,Montevideo,4,3,23/09/2009 00:00:00.000000,1,50,29,29,1980,1,5 o mas Personas,5,1,5,1,6,0,3,3,0,0,0,3,0,0,ANALISTA DE SISTEMAS,1,2,2,2,1,2,SI,368.0200401526
7535,7086,Oeste,138,6,1,3,Montevideo,1,1,05/10/2009 00:00:00.000000,1,138,65,65,1943,1,2 Personas,2,1,5,0,6,0,3,3,0,0,0,1,0,0,AGRONOMIA,2,1,2,1,2,2,SI,189.2883693299
7538,7088,,154,21,16,5,Primer Anillo,1,1,10/08/0009 00:00:00.000000,1,154,59,59,1950,1,2 Personas,2,0,11,0,5,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,SI,540.8852225975
7539,7088,,154,21,16,5,Primer Anillo,2,2,10/08/0009 00:00:00.000000,1,154,56,56,1952,2,2 Personas,2,0,5,0,4,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,540.8852225975
7549,7093,,156,14,3,5,Primer Anillo,2,1,21/08/2009 00:00:00.000000,1,156,47,47,1965,1,5 o mas Personas,6,1,,0,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,822.5457621883
7566,7094,,158,24,3,5,Primer Anillo,1,1,01/09/2009 00:00:00.000000,1,158,65,65,1944,1,1 Persona,1,0,4,0,6,0,1,0,0,0,0,0,0,0,,2,2,1,2,2,1,SI,134.3219320605
7572,7096,Oeste,134,6,1,3,Montevideo,1,1,02/10/0009 00:00:00.000000,1,134,50,50,1959,1,3 o 4 Personas,3,1,1,2,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,SI,324.9084818732
7575,7105,Oeste,134,6,1,3,Montevideo,1,1,02/10/0009 00:00:00.000000,1,134,53,53,1956,1,3 o 4 Personas,3,1,11,0,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,SI,324.9084818732
7577,7105,Oeste,134,6,1,3,Montevideo,3,3,02/10/0009 00:00:00.000000,1,134,20,20,1989,1,3 o 4 Personas,3,1,,3,6,0,3,3,0,9,0,9,0,0,CONTADOR,1,2,2,2,1,1,#N/D,324.9084818732
7580,7106,,159,16,3,5,Primer Anillo,3,3,04/08/2009 00:00:00.000000,1,159,27,27,1982,1,3 o 4 Personas,3,1,9,2,6,0,3,1,0,0,0,0,0,0,,2,2,2,2,2,1,SI,317.7350025921
7581,7107,Este,105,25,1,1,Montevideo,1,1,21/09/2009 00:00:00.000000,1,105,24,24,1983,1,2 Personas,2,0,5,0,6,0,3,1,0,2,0,0,0,0,CARPINTERIA,2,2,2,2,2,1,SI,159.0489211876
7583,7108,,159,16,3,5,Primer Anillo,1,1,12/08/2009 00:00:00.000000,1,159,82,82,1926,1,2 Personas,2,0,2,0,5,0,0,0,0,2,0,0,0,0,CONTABILIDAD,2,1,2,2,2,2,SI,283.6413260782
7588,7111,Oeste,132,6,1,2,Montevideo,1,1,09/10/2009 00:00:00.000000,1,132,31,31,1977,2,2 Personas,2,0,5,1,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,334.0158029045
7591,7109,Oeste,32,4,1,3,Montevideo,1,12,29/09/2009 00:00:00.000000,1,32,25,,1984,1,2 Personas,2,1,11,1,6,0,3,3,0,2,0,0,0,0,MECANICA AUTOMOTRIZ,2,2,2,2,2,1,SI,163.8072426894
7593,7116,Este,50,11,1,4,Montevideo,1,1,21/09/2009 00:00:00.000000,1,50,47,47,1961,1,3 o 4 Personas,4,1,1,1,6,0,3,3,0,0,0,6,0,0,ARQUITECTURA,2,2,2,2,2,1,SI,580.0332174292
7600,7112,Oeste,32,4,1,3,Montevideo,3,4,22/09/2009 00:00:00.000000,1,32,56,87,1953,1,3 o 4 Personas,3,1,1,0,6,0,3,0,0,4,0,0,0,0,MECANICA TORNERO,2,2,2,2,2,1,SI,185.0744516999
7604,7114,Oeste,79,4,1,1,Montevideo,1,1,,1,79,37,37,1972,1,5 o mas Personas,6,0,,0,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,#N/D,220.6678997144
7609,7114,Oeste,79,4,1,1,Montevideo,7,3,,1,79,3,2,2006,1,5 o mas Personas,6,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,220.6678997144
7611,7120,Centro,36,2,1,4,Montevideo,2,1,01/09/2009 00:00:00.000000,1,36,53,53,1956,1,3 o 4 Personas,4,1,,1,6,0,3,3,0,0,0,3,0,0,ABOGACIA,2,2,2,2,2,2,#N/D,343.3796647181
7615,7120,Centro,36,2,1,4,Montevideo,3,3,01/09/2009 00:00:00.000000,1,36,7,7,2001,1,3 o 4 Personas,4,1,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,343.3796647181
7617,7117,Oeste,32,4,1,2,Montevideo,2,4,22/09/2009 00:00:00.000000,1,32,38,38,1969,1,2 Personas,2,0,,0,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,303.6507299132
7622,7124,Centro,45,2,1,3,Montevideo,4,2,09/09/2009 00:00:00.000000,1,45,37,37,1972,1,3 o 4 Personas,4,2,9,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,701.232852941
7623,7118,Centro,14,4,1,3,Montevideo,2,1,14/09/2009 00:00:00.000000,1,14,27,27,1981,1,2 Personas,2,1,12,3,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,222.0498178678
7625,7121,Centro,30,4,1,4,Montevideo,1,1,11/09/2009 00:00:00.000000,2,30,35,35,1974,1,1 Persona,1,0,5,1,6,0,3,3,0,0,0,0,5,0,INGENIERO TECNOLOGICO,2,2,2,2,2,1,SI,357.9839772761
7631,7127,Centro,44,2,1,4,Montevideo,1,1,09/09/2009 00:00:00.000000,1,44,42,42,1966,1,3 o 4 Personas,4,1,1,1,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,2,SI,757.9100707742
7635,7127,Centro,44,2,1,4,Montevideo,4,3,09/09/2009 00:00:00.000000,1,44,15,15,1993,1,3 o 4 Personas,4,1,5,3,6,0,3,9,0,0,0,0,0,0,,1,2,2,2,1,2,SI,757.9100707742
7637,7130,Oeste,138,6,1,3,Montevideo,1,1,05/10/2009 00:00:00.000000,1,138,53,53,1955,1,3 o 4 Personas,4,0,5,1,6,0,3,3,0,0,0,1,0,0,ADMINISTRACION DE EMPRESAS,2,2,2,2,2,2,SI,238.3275055747
7640,7130,Oeste,138,6,1,3,Montevideo,4,3,05/10/2009 00:00:00.000000,1,138,26,26,1983,1,3 o 4 Personas,4,0,5,1,6,0,3,3,0,2,0,0,0,0,MECANICO AUTOMOTRIZ,1,2,2,2,1,2,SI,238.3275055747
7646,7132,Centro,39,2,1,4,Montevideo,1,1,02/09/2009 00:00:00.000000,1,39,48,48,1960,1,5 o mas Personas,6,4,1,0,6,0,3,3,0,0,0,3,0,0,INGENIERO SISTEMAS,2,2,2,2,2,1,SI,282.5092467721
7647,7132,Centro,39,2,1,4,Montevideo,3,3,02/09/2009 00:00:00.000000,1,39,21,21,1987,1,5 o mas Personas,6,4,12,3,6,0,3,3,0,0,0,3,0,0,CONTADOR PUBLICO,1,2,2,2,1,1,SI,282.5092467721
7648,7132,Centro,39,2,1,4,Montevideo,4,3,02/09/2009 00:00:00.000000,1,39,19,19,1989,1,5 o mas Personas,6,4,12,3,6,0,3,3,0,0,0,1,0,0,CONTADOR PUBLICO,1,2,2,2,1,1,SI,282.5092467721
7659,7137,Centro,45,2,1,3,Montevideo,2,4,09/09/2009 00:00:00.000000,1,45,16,16,1992,1,3 o 4 Personas,3,0,12,2,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,629.2531357798
7660,7137,Centro,45,2,1,3,Montevideo,3,4,09/09/2009 00:00:00.000000,1,45,18,18,1991,1,3 o 4 Personas,3,0,12,1,2,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,629.2531357798
7661,7138,Oeste,134,6,1,3,Montevideo,1,1,02/10/0009 00:00:00.000000,1,134,38,38,1971,1,3 o 4 Personas,4,1,,0,6,0,2,0,0,2,0,0,0,0,ELECTROMECANICA,2,2,2,2,2,1,#N/D,270.4100544021
7665,7138,Oeste,134,6,1,3,Montevideo,4,3,02/10/0009 00:00:00.000000,1,134,8,8,2001,1,3 o 4 Personas,4,1,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,270.4100544021
7670,7139,,156,14,3,5,Primer Anillo,2,4,07/08/2009 00:00:00.000000,3,124,20,20,1989,1,3 o 4 Personas,3,0,14,2,6,0,3,0,0,1,0,0,0,0,ELECTTRICIDAD,2,2,2,2,2,2,SI,878.7358665437
7674,7140,Oeste,134,6,1,2,Montevideo,3,6,02/10/0009 00:00:00.000000,1,134,29,29,1979,1,3 o 4 Personas,3,1,1,1,6,0,3,3,0,0,0,3,0,0,ODONTOLOGIA,1,2,2,2,1,2,SI,157.1802660268
7676,7141,Oeste,134,6,1,3,Montevideo,2,4,02/10/0009 00:00:00.000000,1,134,41,41,1973,1,2 Personas,2,0,3,0,6,0,0,0,0,1,0,0,0,0,MECANICA AUTOMOTRIZ,2,2,2,2,2,2,SI,287.5727149435
7678,7143,,156,14,3,5,Primer Anillo,2,4,12/08/2009 00:00:00.000000,1,156,16,16,1992,1,2 Personas,2,0,5,2,6,0,2,0,0,0,0,0,0,0,,1,2,2,2,1,2,SI,332.5450029882
7680,7145,Oeste,131,6,1,3,Montevideo,1,1,01/10/0009 00:00:00.000000,1,131,67,67,1942,1,1 Persona,1,1,5,1,6,0,3,1,0,0,0,0,0,0,0,2,2,2,1,2,1,SI,315.2277820346
7681,7150,Este,80,4,1,1,Montevideo,1,1,28/08/2009 00:00:00.000000,1,80,37,37,1971,1,3 o 4 Personas,3,1,1,2,6,0,3,3,0,0,0,5,0,0,ODONTOLOGIA,2,2,2,2,2,2,SI,208.1304184134
7684,7150,Este,80,4,1,1,Montevideo,3,1,,1,80,2,2,2006,1,3 o 4 Personas,3,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,208.1304184134
7685,7146,,156,14,3,5,Primer Anillo,2,1,06/08/2009 00:00:00.000000,1,156,56,56,1950,1,2 Personas,2,2,1,0,6,0,3,3,0,0,3,0,0,0,MAGISTERIO,2,2,2,1,2,2,SI,332.5450029882
7687,7154,Este,99,9,1,1,Montevideo,1,1,07/09/0009 00:00:00.000000,1,99,47,47,1961,1,3 o 4 Personas,4,0,5,1,6,0,3,0,0,0,0,0,0,0,0,2,1,2,2,2,2,SI,1795.4103549392
7691,7148,Oeste,130,6,1,3,Montevideo,2,2,01/10/0009 00:00:00.000000,1,130,75,75,1933,1,3 o 4 Personas,3,2,1,0,6,0,3,3,0,0,0,4,0,0,INGIENIERIA DE SISTEMAS,2,1,2,1,2,2,SI,351.6414582299
7696,7155,,156,14,3,5,Primer Anillo,3,5,12/08/2009 00:00:00.000000,1,156,12,12,1996,1,5 o mas Personas,5,1,,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,375.9046007289
7698,7151,Oeste,131,6,1,3,Montevideo,1,1,01/10/0009 00:00:00.000000,1,131,47,47,1961,1,2 Personas,2,0,,1,6,0,3,1,0,1,0,0,0,0,ELECTROTECNIA,2,1,2,2,2,1,#N/D,387.6771410315
7699,7151,Oeste,131,6,1,3,Montevideo,2,4,01/10/0009 00:00:00.000000,1,131,16,16,1992,1,2 Personas,2,0,5,1,6,0,1,0,0,0,0,0,0,0,0,1,2,2,2,1,2,SI,387.6771410315
7700,7155,,156,14,3,5,Primer Anillo,5,3,12/08/2009 00:00:00.000000,1,156,6,6,2002,1,5 o mas Personas,5,1,5,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,375.9046007289
7701,7155,,156,14,3,5,Primer Anillo,1,2,12/08/2009 00:00:00.000000,1,156,30,30,1978,1,5 o mas Personas,5,1,9,0,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,375.9046007289
7702,7152,Este,52,11,1,4,Montevideo,2,1,24/09/2009 00:00:00.000000,1,52,46,38,1971,1,3 o 4 Personas,4,1,1,3,6,0,3,3,0,0,0,0,0,0,,2,1,2,2,2,2,SI,193.3444058097
7704,7152,Este,52,11,1,4,Montevideo,4,3,24/09/2009 00:00:00.000000,1,52,11,9,1998,1,3 o 4 Personas,4,1,,3,4,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,#N/D,193.3444058097
7705,7159,Oeste,132,6,1,2,Montevideo,2,1,05/10/2009 00:00:00.000000,1,132,40,39,1969,1,5 o mas Personas,5,0,5,0,6,0,3,0,0,1,0,0,0,0,ELECTRICIDAD,2,2,2,2,2,2,SI,751.3647408456
7708,7159,Oeste,132,6,1,2,Montevideo,4,3,,1,132,13,68,1995,1,5 o mas Personas,5,0,,3,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,751.3647408456
7714,7158,Este,103,15,1,1,Montevideo,4,4,07/09/2009 00:00:00.000000,1,103,12,12,1997,1,3 o 4 Personas,4,0,12,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,288.8655274036
7720,7157,,156,14,3,5,Primer Anillo,1,1,18/08/2009 00:00:00.000000,1,156,44,44,1964,1,2 Personas,2,1,9,0,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,352.1064737523
7723,7160,Oeste,137,6,1,3,Montevideo,2,4,,1,137,3,3,2005,1,2 Personas,2,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,385.8570605571
